Time_s,Left_Speed_m_s,Right_Speed_m_s,Left_Dist_m,Right_Dist_m,PWM_Left,PWM_Right,Target_Speed
0.0000,0.0000,0.0000,0.0000,0.0000,0.0,0.0,0.0000
0.0015,0.0000,0.0000,0.0000,0.0000,2.5,2.3,0.0038
0.0029,0.0000,0.0000,0.0000,0.0000,4.7,4.4,0.0071
0.0042,0.0000,0.0000,0.0000,0.0000,6.9,6.5,0.0104
0.0055,0.0000,0.0000,0.0000,0.0000,9.0,8.5,0.0137
0.0068,0.0000,0.0000,0.0000,0.0000,11.3,10.7,0.0171
0.0083,0.0000,0.0000,0.0000,0.0000,13.6,12.9,0.0206
0.0097,0.0000,0.0000,0.0000,0.0000,16.1,15.3,0.0243
0.0110,0.0000,0.0000,0.0000,0.0000,18.3,17.4,0.0276
0.0124,0.0000,0.0000,0.0000,0.0000,20.5,19.6,0.0309
0.0138,0.0000,0.0000,0.0000,0.0000,22.9,21.9,0.0345
0.0152,0.0000,0.0000,0.0000,0.0000,25.3,24.2,0.0380
0.0165,0.0000,0.0000,0.0000,0.0000,27.6,26.4,0.0413
0.0179,0.0000,0.0000,0.0000,0.0000,30.0,28.7,0.0448
0.0193,0.0000,0.0000,0.0000,0.0000,32.4,31.0,0.0483
0.0206,0.0000,0.0000,0.0000,0.0000,34.7,33.3,0.0516
0.0219,0.0000,0.0000,0.0000,0.0000,36.9,35.5,0.0549
0.0233,0.0000,0.0000,0.0000,0.0000,39.3,37.8,0.0583
0.0248,0.0000,0.0000,0.0000,0.0000,41.8,40.2,0.0619
0.0262,0.0000,0.0000,0.0000,0.0000,44.4,42.8,0.0655
0.0276,0.0000,0.0000,0.0000,0.0000,46.8,45.2,0.0690
0.0291,0.0000,0.0000,0.0000,0.0000,49.4,47.7,0.0727
0.0305,0.0000,0.0000,0.0000,0.0000,52.0,50.2,0.0763
0.0319,0.0000,0.0000,0.0000,0.0000,54.4,52.6,0.0797
0.0333,0.0000,0.0000,0.0000,0.0000,57.0,55.2,0.0833
0.0348,0.0000,0.0000,0.0000,0.0000,59.6,57.8,0.0870
0.0362,0.0000,0.0000,0.0000,0.0000,62.2,60.4,0.0906
0.0377,0.0000,0.0000,0.0000,0.0000,64.8,62.9,0.0941
0.0390,0.0000,0.0000,0.0000,0.0000,67.2,65.3,0.0975
0.0403,0.0000,0.0000,0.0000,0.0000,69.6,67.7,0.1008
0.0418,0.0000,0.0000,0.0000,0.0000,72.3,70.4,0.1044
0.0432,0.0000,0.0000,0.0000,0.0000,75.0,73.1,0.1081
0.0448,0.0000,0.0000,0.0000,0.0000,77.9,75.9,0.1120
0.0462,0.0000,0.0000,0.0000,0.0000,80.5,78.6,0.1156
0.0477,0.0000,0.0000,0.0000,0.0000,83.2,81.3,0.1192
0.0490,0.0000,0.0000,0.0000,0.0000,85.6,83.8,0.1225
0.0503,0.0000,0.0000,0.0000,0.0000,88.1,86.3,0.1258
0.0518,0.0232,0.0000,0.0000,0.0000,75.8,89.1,0.1295
